subdomain,ip,provider,detail
156177.rgs.uci.edu,128.200.156.177,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156178.rgs.uci.edu,128.200.156.178,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156180.rgs.uci.edu,128.200.156.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156179.rgs.uci.edu,128.200.156.179,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156182.rgs.uci.edu,128.200.156.182,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156184.rgs.uci.edu,128.200.156.184,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156183.rgs.uci.edu,128.200.156.183,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156181.rgs.uci.edu,128.200.156.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156185.rgs.uci.edu,128.200.156.185,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156186.rgs.uci.edu,128.200.156.186,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156188.rgs.uci.edu,128.200.156.188,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156190.rgs.uci.edu,128.200.156.190,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156187.rgs.uci.edu,128.200.156.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156191.rgs.uci.edu,128.200.156.191,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156195.rgs.uci.edu,128.200.156.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156196.rgs.uci.edu,128.200.156.196,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156198.rgs.uci.edu,128.200.156.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156197.rgs.uci.edu,128.200.156.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156204.rgs.uci.edu,128.200.156.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156203.rgs.uci.edu,128.200.156.203,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156210.rgs.uci.edu,128.200.156.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156205.rgs.uci.edu,128.200.156.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156214.rgs.uci.edu,128.200.156.214,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156213.rgs.uci.edu,128.200.156.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156211.rgs.uci.edu,128.200.156.211,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156212.rgs.uci.edu,128.200.156.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156219.rgs.uci.edu,128.200.156.219,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156217.rgs.uci.edu,128.200.156.217,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156220.rgs.uci.edu,128.200.156.220,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156221.rgs.uci.edu,128.200.156.221,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156215.rgs.uci.edu,128.200.156.215,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156223.rgs.uci.edu,128.200.156.223,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156224.rgs.uci.edu,128.200.156.224,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156228.rgs.uci.edu,128.200.156.228,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156222.rgs.uci.edu,128.200.156.222,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156227.rgs.uci.edu,128.200.156.227,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156230.rgs.uci.edu,128.200.156.230,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156226.rgs.uci.edu,128.200.156.226,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156229.rgs.uci.edu,128.200.156.229,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156225.rgs.uci.edu,128.200.156.225,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156236.rgs.uci.edu,128.200.156.236,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156231.rgs.uci.edu,128.200.156.231,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156234.rgs.uci.edu,128.200.156.234,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156232.rgs.uci.edu,128.200.156.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156233.rgs.uci.edu,128.200.156.233,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156238.rgs.uci.edu,128.200.156.238,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156240.rgs.uci.edu,128.200.156.240,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
156239.rgs.uci.edu,128.200.156.239,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163194.rgs.uci.edu,128.200.163.194,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
15minutesaday.hsis.uci.edu,128.200.67.77,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163197.rgs.uci.edu,128.200.163.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163196.rgs.uci.edu,128.200.163.196,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163195.rgs.uci.edu,128.200.163.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163198.rgs.uci.edu,128.200.163.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163199.rgs.uci.edu,128.200.163.199,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163200.rgs.uci.edu,128.200.163.200,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173071.rgs.uci.edu,128.200.173.71,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163201.rgs.uci.edu,128.200.163.201,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163205.rgs.uci.edu,128.200.163.205,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163204.rgs.uci.edu,128.200.163.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163202.rgs.uci.edu,128.200.163.202,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
163206.rgs.uci.edu,128.200.163.206,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173072.rgs.uci.edu,128.200.173.72,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173078.rgs.uci.edu,128.200.173.78,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173080.rgs.uci.edu,128.200.173.80,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173076.rgs.uci.edu,128.200.173.76,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173074.rgs.uci.edu,128.200.173.74,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173077.rgs.uci.edu,128.200.173.77,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173075.rgs.uci.edu,128.200.173.75,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173073.rgs.uci.edu,128.200.173.73,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173079.rgs.uci.edu,128.200.173.79,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173083.rgs.uci.edu,128.200.173.83,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173082.rgs.uci.edu,128.200.173.82,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173081.rgs.uci.edu,128.200.173.81,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173084.rgs.uci.edu,128.200.173.84,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173085.rgs.uci.edu,128.200.173.85,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173086.rgs.uci.edu,128.200.173.86,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173087.rgs.uci.edu,128.200.173.87,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
173088.rgs.uci.edu,128.200.173.88,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
1bs15.classnet.uci.edu,128.200.206.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
1lobthar.biochem.uci.edu,128.200.4.40,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
189019.rgs.uci.edu,128.195.189.19,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
189061.rgs.uci.edu,128.195.189.61,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
206htest1.classnet.uci.edu,128.200.206.234,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
183031.bio.uci.edu,128.200.183.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
212b-71.classnet.uci.edu,128.200.212.71,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f3-c1.sec.mc.uci.edu,160.87.73.17,UCI on-prem,UCI Health (UCIMC-NET)
212b-70.classnet.uci.edu,128.200.212.70,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f2-c4.sec.mc.uci.edu,160.87.72.25,UCI on-prem,UCI Health (UCIMC-NET)
212f-140.classnet.uci.edu,128.200.212.140,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
2021.elections.uci.edu,128.195.119.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
2100k2.eng.uci.edu,192.5.19.63,UCI on-prem / UCnet,"AS299 UCINET-AS - University of California, Irvine, US"
22c-f2-c3.sec.mc.uci.edu,160.87.72.24,UCI on-prem,UCI Health (UCIMC-NET)
237132.rgs.uci.edu,128.200.237.132,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
20thcentury.hnet.uci.edu,128.200.208.158,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
224.bli.uci.edu,128.200.57.224,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
2109prnt.ps.uci.edu,128.200.78.152,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f1-c9.sec.mc.uci.edu,160.87.71.25,UCI on-prem,UCI Health (UCIMC-NET)
2105avit.surg.mc.uci.edu,160.87.114.5,UCI on-prem,UCI Health (UCIMC-NET)
237131.rgs.uci.edu,128.200.237.131,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f1-c6.sec.mc.uci.edu,160.87.71.19,UCI on-prem,UCI Health (UCIMC-NET)
212f-136.classnet.uci.edu,128.200.212.136,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
212f-138.classnet.uci.edu,128.200.212.138,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
212b-69.classnet.uci.edu,128.200.212.69,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
212b-72.classnet.uci.edu,128.200.212.72,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
206htest2.classnet.uci.edu,128.200.206.236,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f2-c2.sec.mc.uci.edu,160.87.72.19,UCI on-prem,UCI Health (UCIMC-NET)
1bs14.classnet.uci.edu,128.200.206.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
21c.arts.uci.edu,128.195.131.106,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
212f-137.classnet.uci.edu,128.200.212.137,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f1-c3.sec.mc.uci.edu,160.87.71.16,UCI on-prem,UCI Health (UCIMC-NET)
2022.elections.uci.edu,128.195.119.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
21c.embodied.uci.edu,128.195.149.208,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
2100f-oneviewpc.eng.uci.edu,192.5.19.57,UCI on-prem / UCnet,"AS299 UCINET-AS - University of California, Irvine, US"
22c-f1-c7.sec.mc.uci.edu,160.87.71.23,UCI on-prem,UCI Health (UCIMC-NET)
22c-f3-c4.sec.mc.uci.edu,160.87.73.23,UCI on-prem,UCI Health (UCIMC-NET)
212f-139.classnet.uci.edu,128.200.212.139,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237130.rgs.uci.edu,128.200.237.130,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f1-c8.sec.mc.uci.edu,160.87.71.24,UCI on-prem,UCI Health (UCIMC-NET)
231b960.oit.uci.edu,128.200.62.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
22c-f2-c1.sec.mc.uci.edu,160.87.72.18,UCI on-prem,UCI Health (UCIMC-NET)
22c-f1-c4.sec.mc.uci.edu,160.87.71.17,UCI on-prem,UCI Health (UCIMC-NET)
22c-f1-c2.sec.mc.uci.edu,160.87.71.15,UCI on-prem,UCI Health (UCIMC-NET)
22c-f3-c3.sec.mc.uci.edu,160.87.73.19,UCI on-prem,UCI Health (UCIMC-NET)
22c-f1-c5.sec.mc.uci.edu,160.87.71.18,UCI on-prem,UCI Health (UCIMC-NET)
22c-f3-c2.sec.mc.uci.edu,160.87.73.18,UCI on-prem,UCI Health (UCIMC-NET)
22c-f3-c5.sec.mc.uci.edu,160.87.73.24,UCI on-prem,UCI Health (UCIMC-NET)
237133.rgs.uci.edu,128.200.237.133,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237134.rgs.uci.edu,128.200.237.134,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237137.rgs.uci.edu,128.200.237.137,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237135.rgs.uci.edu,128.200.237.135,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237136.rgs.uci.edu,128.200.237.136,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237138.rgs.uci.edu,128.200.237.138,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237139.rgs.uci.edu,128.200.237.139,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237140.rgs.uci.edu,128.200.237.140,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237142.rgs.uci.edu,128.200.237.142,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237141.rgs.uci.edu,128.200.237.141,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237143.rgs.uci.edu,128.200.237.143,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237145.rgs.uci.edu,128.200.237.145,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237148.rgs.uci.edu,128.200.237.148,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237144.rgs.uci.edu,128.200.237.144,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237147.rgs.uci.edu,128.200.237.147,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237146.rgs.uci.edu,128.200.237.146,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237154.rgs.uci.edu,128.200.237.154,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237161.rgs.uci.edu,128.200.237.161,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237150.rgs.uci.edu,128.200.237.150,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237149.rgs.uci.edu,128.200.237.149,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237165.rgs.uci.edu,128.200.237.165,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237157.rgs.uci.edu,128.200.237.157,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237163.rgs.uci.edu,128.200.237.163,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237152.rgs.uci.edu,128.200.237.152,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237166.rgs.uci.edu,128.200.237.166,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237162.rgs.uci.edu,128.200.237.162,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237167.rgs.uci.edu,128.200.237.167,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237151.rgs.uci.edu,128.200.237.151,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237160.rgs.uci.edu,128.200.237.160,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237168.rgs.uci.edu,128.200.237.168,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237172.rgs.uci.edu,128.200.237.172,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237170.rgs.uci.edu,128.200.237.170,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237171.rgs.uci.edu,128.200.237.171,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237173.rgs.uci.edu,128.200.237.173,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237176.rgs.uci.edu,128.200.237.176,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237177.rgs.uci.edu,128.200.237.177,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237179.rgs.uci.edu,128.200.237.179,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237174.rgs.uci.edu,128.200.237.174,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237175.rgs.uci.edu,128.200.237.175,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237178.rgs.uci.edu,128.200.237.178,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237180.rgs.uci.edu,128.200.237.180,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237184.rgs.uci.edu,128.200.237.184,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237183.rgs.uci.edu,128.200.237.183,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237182.rgs.uci.edu,128.200.237.182,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237188.rgs.uci.edu,128.200.237.188,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237181.rgs.uci.edu,128.200.237.181,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237187.rgs.uci.edu,128.200.237.187,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237186.rgs.uci.edu,128.200.237.186,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237189.rgs.uci.edu,128.200.237.189,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237192.rgs.uci.edu,128.200.237.192,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237196.rgs.uci.edu,128.200.237.196,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237195.rgs.uci.edu,128.200.237.195,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237191.rgs.uci.edu,128.200.237.191,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237197.rgs.uci.edu,128.200.237.197,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237204.rgs.uci.edu,128.200.237.204,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237198.rgs.uci.edu,128.200.237.198,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237199.rgs.uci.edu,128.200.237.199,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237208.rgs.uci.edu,128.200.237.208,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237210.rgs.uci.edu,128.200.237.210,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237206.rgs.uci.edu,128.200.237.206,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237211.rgs.uci.edu,128.200.237.211,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237212.rgs.uci.edu,128.200.237.212,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237213.rgs.uci.edu,128.200.237.213,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237216.rgs.uci.edu,128.200.237.216,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237219.rgs.uci.edu,128.200.237.219,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237227.rgs.uci.edu,128.200.237.227,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237218.rgs.uci.edu,128.200.237.218,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237229.rgs.uci.edu,128.200.237.229,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237217.rgs.uci.edu,128.200.237.217,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237215.rgs.uci.edu,128.200.237.215,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237214.rgs.uci.edu,128.200.237.214,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237232.rgs.uci.edu,128.200.237.232,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237234.rgs.uci.edu,128.200.237.234,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237233.rgs.uci.edu,128.200.237.233,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237236.rgs.uci.edu,128.200.237.236,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237239.rgs.uci.edu,128.200.237.239,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237245.rgs.uci.edu,128.200.237.245,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237247.rgs.uci.edu,128.200.237.247,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237248.rgs.uci.edu,128.200.237.248,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237249.rgs.uci.edu,128.200.237.249,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
240gprnt.ess.uci.edu,128.200.125.78,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249002.stemcell.uci.edu,128.200.249.2,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237254.rgs.uci.edu,128.200.237.254,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249001.stemcell.uci.edu,128.200.249.1,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249003.stemcell.uci.edu,128.200.249.3,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249008.stemcell.uci.edu,128.200.249.8,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249006.stemcell.uci.edu,128.200.249.6,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249007.stemcell.uci.edu,128.200.249.7,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249010.stemcell.uci.edu,128.200.249.10,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249005.stemcell.uci.edu,128.200.249.5,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249004.stemcell.uci.edu,128.200.249.4,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249009.stemcell.uci.edu,128.200.249.9,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
237253.rgs.uci.edu,128.200.237.253,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249012.stemcell.uci.edu,128.200.249.12,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249011.stemcell.uci.edu,128.200.249.11,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249016.stemcell.uci.edu,128.200.249.16,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249013.stemcell.uci.edu,128.200.249.13,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249014.stemcell.uci.edu,128.200.249.14,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249019.stemcell.uci.edu,128.200.249.19,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249015.stemcell.uci.edu,128.200.249.15,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249018.stemcell.uci.edu,128.200.249.18,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249017.stemcell.uci.edu,128.200.249.17,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249029.stemcell.uci.edu,128.200.249.29,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249022.stemcell.uci.edu,128.200.249.22,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249024.stemcell.uci.edu,128.200.249.24,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249025.stemcell.uci.edu,128.200.249.25,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249020.stemcell.uci.edu,128.200.249.20,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249026.stemcell.uci.edu,128.200.249.26,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249023.stemcell.uci.edu,128.200.249.23,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249035.stemcell.uci.edu,128.200.249.35,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249028.stemcell.uci.edu,128.200.249.28,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249032.stemcell.uci.edu,128.200.249.32,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249031.stemcell.uci.edu,128.200.249.31,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249030.stemcell.uci.edu,128.200.249.30,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249033.stemcell.uci.edu,128.200.249.33,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249039.stemcell.uci.edu,128.200.249.39,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249027.stemcell.uci.edu,128.200.249.27,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249034.stemcell.uci.edu,128.200.249.34,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249036.stemcell.uci.edu,128.200.249.36,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249040.stemcell.uci.edu,128.200.249.40,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249037.stemcell.uci.edu,128.200.249.37,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249038.stemcell.uci.edu,128.200.249.38,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249041.stemcell.uci.edu,128.200.249.41,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249043.stemcell.uci.edu,128.200.249.43,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249042.stemcell.uci.edu,128.200.249.42,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249045.stemcell.uci.edu,128.200.249.45,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249046.stemcell.uci.edu,128.200.249.46,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249044.stemcell.uci.edu,128.200.249.44,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249047.stemcell.uci.edu,128.200.249.47,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249048.stemcell.uci.edu,128.200.249.48,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249050.stemcell.uci.edu,128.200.249.50,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252bhp2055.hs.uci.edu,128.200.234.123,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252fhp2015.hs.uci.edu,128.200.234.116,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252ghp2015.hs.uci.edu,128.200.234.117,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252hp1522.hs.uci.edu,128.200.234.99,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252ihp2055.hs.uci.edu,128.200.234.106,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252hp2055.hs.uci.edu,128.200.234.120,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
249021.stemcell.uci.edu,128.200.249.21,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252lhp3600.hs.uci.edu,128.200.234.122,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
264hp1312.hs.uci.edu,128.200.234.119,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
252khp2055.hs.uci.edu,128.200.234.102,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
289hp2015.hs.uci.edu,128.200.234.113,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
290ahp2055.hs.uci.edu,128.200.234.104,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
284hp2015.hs.uci.edu,128.200.234.114,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
295xeroxup.hs.uci.edu,128.200.234.125,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
299ahp2055.hs.uci.edu,128.200.234.101,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
299bhp2600.hs.uci.edu,128.200.234.107,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
299cdell3115.hs.uci.edu,128.200.234.118,UCI on-prem,"UCI campus (UCI-NET, AS3127)"
